area_type,location,size,total_sqft,bath,balcony,price (in lakhs)
3,98,3.0,1412.0,2.0,3.0,88.0
3,1039,2.0,1044.0,2.0,1.0,34.77
3,848,2.0,1190.0,2.0,2.0,63.0
3,844,3.0,1240.0,2.0,2.0,65.0
3,606,3.0,1352.0,3.0,1.0,65.0
0,148,2.0,1100.0,2.0,2.0,55.0
3,1179,3.0,1330.0,2.0,2.0,39.9
3,1306,3.0,1700.0,3.0,2.0,111.0
3,417,2.0,1355.0,2.0,1.0,67.0
3,990,2.0,1200.0,2.0,1.0,46.0
0,1039,2.0,1342.0,2.0,2.0,70.0
3,232,3.0,1615.0,3.0,2.0,50.87
3,1306,2.0,1340.0,2.0,1.0,65.0
3,365,2.0,1080.0,2.0,1.0,52.0
3,459,2.0,1600.0,2.0,1.0,31.0
2,522,3.0,2700.0,3.0,2.0,150.0
0,114,3.0,1605.0,3.0,2.0,65.0
2,388,3.0,646.0,2.0,1.0,65.0
3,653,2.0,1200.0,2.0,2.0,80.0
0,1038,3.0,1830.0,3.0,1.0,88.0
2,1236,5.0,690.0,4.0,1.0,83.0
2,768,5.0,1800.0,4.0,1.0,68.0
3,304,3.0,1230.0,2.0,2.0,31.37
3,1179,2.0,1065.0,2.0,1.0,42.59
2,1306,3.0,1080.0,3.0,2.0,149.0
3,373,2.0,946.0,2.0,2.0,45.0
3,1039,3.0,1711.0,3.0,1.0,110.0
2,1306,4.0,1200.0,3.0,2.0,160.0
3,304,2.0,950.0,2.0,1.0,25.65
3,722,3.0,1656.0,3.0,2.0,80.0
3,1179,2.0,1075.0,2.0,1.0,46.76
3,509,3.0,1752.12,3.0,2.0,133.0
3,679,3.0,1540.0,3.0,3.0,85.0
3,737,1.0,665.0,1.0,2.0,32.0
3,1049,3.0,1665.0,3.0,2.0,110.0
3,422,2.0,1145.0,2.0,1.0,54.0
3,1252,2.0,1185.0,2.0,2.0,41.0
2,40,3.0,1200.0,3.0,1.0,190.0
0,799,3.0,1693.0,3.0,2.0,125.0
3,1306,3.0,2456.0,3.0,3.0,220.0
3,976,3.0,2559.0,3.0,2.0,403.0
3,1179,2.0,1155.0,2.0,1.0,40.6
3,1306,3.0,1610.0,2.0,2.0,64.4
2,1252,3.0,1200.0,3.0,2.0,56.58
2,1306,2.0,1530.0,2.0,1.0,185.0
0,415,3.0,1709.0,3.0,1.0,80.0
2,1306,1.0,840.0,1.0,1.0,150.0
3,466,3.0,1400.0,2.0,1.0,50.0
3,626,2.0,1200.0,2.0,1.0,42.0
3,1306,3.0,1439.0,3.0,1.0,57.23
3,670,2.0,1375.0,2.0,2.0,72.0
3,1222,3.0,1200.0,2.0,1.0,75.0
0,1261,2.0,1315.0,2.0,3.0,75.0
3,1222,2.0,1178.0,2.0,3.0,82.0
3,216,3.0,1430.0,3.0,2.0,59.0
3,773,3.0,1400.0,2.0,2.0,65.8
3,1148,2.0,1093.0,2.0,2.0,72.0
3,534,2.0,1200.0,2.0,1.0,45.0
0,1252,3.0,2210.0,3.0,2.0,156.0
3,1179,2.0,1150.0,2.0,2.0,70.0
3,1306,3.0,1435.0,2.0,1.0,60.0
3,1252,2.0,1173.0,2.0,1.0,78.2
3,1148,2.0,1140.0,2.0,1.0,39.0
3,585,3.0,1717.0,3.0,3.0,120.0
3,783,2.0,1325.0,2.0,2.0,65.0
0,530,3.0,1370.0,3.0,2.0,67.0
3,422,2.0,1025.0,2.0,1.0,90.0
3,391,3.0,1409.0,2.0,3.0,62.0
3,236,2.0,1200.0,2.0,1.0,52.0
3,1148,2.0,1200.0,2.0,1.0,53.5
3,1252,3.0,1740.0,4.0,3.0,130.0
3,522,2.0,1232.0,2.0,1.0,88.0
2,304,2.0,1200.0,2.0,1.0,36.0
3,1306,2.0,1250.0,2.0,1.0,50.0
0,1306,2.0,1475.0,2.0,2.0,171.0
3,269,4.0,2100.0,4.0,2.0,85.0
3,1179,3.0,1065.0,2.0,2.0,42.59
2,518,3.0,1000.0,3.0,1.0,130.0
3,907,2.0,1067.0,2.0,2.0,52.0
3,1038,3.0,1364.0,2.0,2.0,56.0
3,1306,3.0,1750.0,3.0,3.0,75.0
3,216,2.0,1240.0,2.0,1.0,71.0
3,637,3.0,1540.0,3.0,2.0,75.0
3,1306,3.0,1504.0,2.0,2.0,102.0
3,882,2.0,1116.0,2.0,1.0,49.8
3,522,3.0,2365.0,4.0,2.0,175.0
0,1041,2.0,1308.0,2.0,2.0,37.0
2,1216,5.0,1200.0,5.0,1.0,139.0
3,542,3.0,1069.0,2.0,2.0,38.0
3,513,2.0,1333.0,2.0,1.0,100.0
3,310,4.0,1800.0,4.0,1.0,145.0
3,1148,3.0,1698.0,3.0,2.0,107.0
3,575,3.0,1275.0,2.0,2.0,43.6
3,972,2.0,1060.0,2.0,1.0,48.0
3,518,2.0,1160.0,2.0,1.0,49.0
3,1039,3.0,1484.0,2.0,2.0,65.0
2,536,3.0,675.0,3.0,1.0,70.0
2,169,3.0,1200.0,5.0,2.0,325.0
3,522,2.0,1310.0,2.0,1.0,66.0
3,1064,4.0,3000.0,4.0,2.0,240.0
3,1190,3.0,2145.0,3.0,2.0,165.0
3,799,3.0,1693.0,3.0,1.0,125.0
3,606,3.0,1230.0,3.0,3.0,60.0
2,365,3.0,1200.0,3.0,1.0,145.0
0,271,3.0,1310.0,2.0,1.0,37.83
3,1306,2.0,1150.0,2.0,1.0,60.0
3,832,3.0,1385.0,2.0,2.0,66.5
3,1168,2.0,1066.0,2.0,2.0,52.5
3,1148,3.0,2293.0,3.0,2.0,80.26
2,1165,3.0,720.0,3.0,1.0,81.0
1,1306,3.0,1625.0,3.0,3.0,92.0
3,1306,4.0,2400.0,4.0,3.0,250.0
3,72,2.0,1000.0,2.0,1.0,70.65
3,854,2.0,907.0,2.0,2.0,38.0
3,1190,3.0,1395.0,2.0,3.0,79.0
3,1306,2.0,1180.0,2.0,2.0,50.0
3,417,2.0,1175.0,2.0,1.0,47.0
3,1306,2.0,1272.0,2.0,2.0,51.5
3,1306,3.0,1490.0,2.0,1.0,92.0
3,1267,2.0,1144.0,2.0,2.0,67.0
2,1306,4.0,2400.0,5.0,2.0,140.0
3,535,2.0,1143.0,2.0,1.0,53.0
2,669,3.0,2500.0,3.0,2.0,190.0
3,858,2.0,1044.0,2.0,1.0,60.0
3,941,2.0,1352.0,3.0,1.0,93.0
3,522,3.0,1552.0,3.0,3.0,75.0
0,236,3.0,1785.0,3.0,2.0,120.0
3,908,2.0,810.0,2.0,2.0,34.5
3,204,3.0,1650.0,3.0,2.0,51.98
3,100,3.0,1595.0,3.0,2.0,70.39
3,1252,2.0,1060.0,2.0,1.0,35.0
3,181,3.0,1410.0,2.0,3.0,65.0
3,848,3.0,1523.0,2.0,2.0,56.0
3,664,3.0,1591.0,3.0,1.0,122.0
3,147,3.0,1640.0,3.0,3.0,84.0
3,216,3.0,1305.0,2.0,2.0,60.0
3,1261,3.0,1590.0,3.0,1.0,54.0
0,637,2.0,1240.0,2.0,3.0,45.0
3,1306,2.0,1200.0,2.0,2.0,54.0
3,382,2.0,1100.0,2.0,1.0,41.16
3,713,2.0,1180.0,2.0,1.0,128.0
3,1039,2.0,1115.0,2.0,1.0,50.0
3,268,2.0,845.0,2.0,1.0,33.0
3,306,3.0,1310.0,2.0,2.0,45.0
0,1306,2.0,959.0,2.0,1.0,42.5
0,74,4.0,1200.0,4.0,1.0,140.0
3,1261,2.0,1390.0,2.0,2.0,70.21
0,549,2.0,1559.6266939129125,2.0,3.0,46.0
3,686,3.0,1280.0,2.0,2.0,69.0
3,799,2.0,1196.0,2.0,2.0,57.9
3,1039,3.0,1220.0,3.0,2.0,57.0
3,108,2.0,950.0,2.0,1.0,31.95
3,99,2.0,1141.0,2.0,1.0,55.0
3,62,2.0,1200.0,2.0,2.0,51.0
3,670,3.0,1380.0,2.0,2.0,55.0
3,396,2.0,855.0,2.0,1.0,32.0
3,304,2.0,922.0,2.0,1.0,36.0
0,846,2.0,1200.0,2.0,2.0,43.2
3,844,3.0,1240.0,2.0,2.0,65.0
3,72,2.0,1070.0,2.0,2.0,42.0
3,1306,2.0,1293.0,2.0,2.0,75.0
0,948,3.0,1380.0,2.0,1.0,50.0
3,1262,3.0,1599.0,3.0,2.0,80.0
3,879,2.0,967.0,2.0,2.0,41.1
3,1306,3.0,1885.0,3.0,3.0,90.0
0,28,2.0,860.0,2.0,2.0,65.5
3,1039,2.0,1050.0,2.0,1.0,63.5
3,799,3.0,1595.0,3.0,2.0,88.0
3,1039,2.0,1350.0,2.0,2.0,102.0
0,513,2.0,1204.0,2.0,2.0,45.0
3,1039,4.0,2990.0,4.0,2.0,240.0
3,1039,2.0,1035.0,2.0,2.0,49.0
3,557,2.0,1000.0,2.0,1.0,29.95
3,1039,3.0,1457.0,3.0,3.0,85.0
3,215,2.0,1100.0,2.0,1.0,66.0
3,1252,3.0,1655.0,3.0,3.0,120.0
3,664,3.0,1691.2,3.0,1.0,115.0
3,987,2.0,1215.0,2.0,1.0,46.1
3,530,3.0,1639.0,3.0,2.0,129.0
3,1039,3.0,1685.0,3.0,1.0,135.0
0,1306,5.0,1008.0,4.0,2.0,180.0
3,535,2.0,1100.0,2.0,3.0,38.0
3,799,3.0,2122.0,3.0,2.0,125.0
3,1196,2.0,1050.0,2.0,2.0,47.0
0,688,2.0,1230.0,2.0,2.0,45.0
3,62,3.0,1240.0,3.0,2.0,60.0
0,419,3.0,1252.0,2.0,3.0,65.0
3,295,3.0,1374.0,2.0,2.0,88.0
3,194,2.0,1040.0,2.0,3.0,45.0
3,1039,2.0,1350.0,2.0,2.0,68.0
3,518,3.0,2400.0,3.0,2.0,135.0
3,506,3.0,1560.0,3.0,1.0,90.0
3,118,2.0,1151.0,2.0,1.0,43.16
3,1179,3.0,1360.0,2.0,2.0,47.59
3,1306,2.0,1250.0,2.0,2.0,60.0
3,304,3.0,1110.0,2.0,2.0,29.97
0,522,2.0,1015.0,2.0,2.0,50.0
3,635,3.0,1351.0,2.0,2.0,78.0
3,1262,2.0,960.0,2.0,2.0,50.0
3,1306,2.0,1110.0,2.0,2.0,52.0
0,948,3.0,1680.0,3.0,2.0,72.0
2,142,3.0,2400.0,3.0,1.0,180.0
0,1306,3.0,1350.0,3.0,2.0,48.6
3,534,2.0,1254.0,2.0,2.0,47.0
3,506,3.0,1255.0,3.0,2.0,115.0
3,292,2.0,1051.0,2.0,3.0,61.0
2,1306,3.0,1200.0,3.0,1.0,205.0
0,1179,2.0,1099.0,2.0,2.0,65.0
3,513,3.0,2650.0,4.0,3.0,199.0
0,1306,4.0,2000.0,2.0,1.0,160.0
3,1267,2.0,1541.0,2.0,2.0,130.0
0,1252,2.0,1125.0,2.0,2.0,45.0
3,1242,3.0,1650.0,3.0,2.0,85.0
3,1306,1.0,834.0,1.0,1.0,62.0
3,461,3.0,1320.0,3.0,2.0,60.0
2,785,3.0,1200.0,3.0,1.0,149.0
3,837,3.0,1500.0,3.0,2.0,74.0
3,1252,2.0,1180.0,2.0,2.0,70.0
3,635,2.0,1010.0,2.0,1.0,50.0
3,306,2.0,1070.0,2.0,1.0,38.0
3,336,3.0,1580.0,3.0,3.0,105.0
2,1306,4.0,1200.0,5.0,2.0,325.0
3,474,3.0,2000.0,3.0,2.0,165.0
3,1033,3.0,1200.0,2.0,1.0,76.0
0,641,2.0,1040.0,2.0,2.0,45.0
3,549,3.0,1430.0,2.0,2.0,90.0
3,1179,3.0,1215.0,2.0,2.0,52.85
3,402,1.0,650.0,1.0,1.0,70.0
3,1148,3.0,1564.0,3.0,1.0,105.0
0,1306,3.0,800.0,2.0,1.0,52.0
3,670,2.0,1200.0,2.0,2.0,60.0
3,232,2.0,1200.0,2.0,2.0,44.4
3,335,4.0,2000.0,4.0,1.0,135.0
3,585,3.0,2750.0,3.0,2.0,260.0
0,1261,3.0,1650.0,3.0,3.0,105.0
3,27,2.0,1235.0,2.0,2.0,148.0
0,1261,2.0,1200.0,2.0,2.0,55.0
3,690,2.0,985.0,2.0,2.0,42.0
3,987,3.0,1475.0,2.0,2.0,63.0
3,1039,3.0,1157.0,2.0,1.0,53.99
0,295,2.0,900.0,2.0,3.0,35.0
2,466,4.0,2500.0,3.0,2.0,120.0
0,433,2.0,1030.0,2.0,1.0,60.0
3,1306,2.0,1000.0,2.0,1.0,46.0
0,1039,4.0,3800.0,3.0,3.0,325.0
2,670,4.0,4260.0,4.0,2.0,333.0
3,721,3.0,1570.0,2.0,2.0,65.94
3,658,2.0,1283.0,2.0,2.0,68.0
0,419,3.0,875.0,2.0,2.0,40.0
3,1306,2.0,1200.0,2.0,2.0,52.0
2,708,3.0,2400.0,2.0,3.0,180.0
3,675,3.0,1250.0,2.0,2.0,68.75
3,1261,2.0,990.0,2.0,2.0,37.62
3,1306,2.0,1280.0,2.0,2.0,90.0
0,1000,2.0,1190.0,2.0,1.0,55.0
3,1260,2.0,1100.0,2.0,2.0,60.0
3,1306,3.0,2075.0,3.0,1.0,175.0
0,509,2.0,1133.0,2.0,1.0,55.0
0,1089,4.0,2400.0,3.0,3.0,140.0
3,1252,2.0,1280.0,2.0,2.0,69.0
3,533,3.0,1250.0,3.0,2.0,65.0
3,232,3.0,1565.0,2.0,2.0,49.3
0,832,2.0,1080.0,2.0,2.0,45.0
2,1306,3.0,1240.0,4.0,1.0,180.0
0,493,3.0,1335.0,2.0,1.0,87.0
3,1242,2.0,1246.0,2.0,1.0,67.3
3,575,3.0,3496.5,2.0,2.0,237.5
3,1039,3.0,1385.0,3.0,1.0,55.0
3,1306,3.0,1578.0,3.0,1.0,73.9
3,1039,3.0,1700.0,3.0,1.0,79.9
0,1216,2.0,1120.0,2.0,1.0,70.0
3,772,2.0,1116.0,2.0,1.0,51.89
3,896,3.0,1480.0,3.0,2.0,95.0
0,535,2.0,1000.0,2.0,2.0,50.0
3,494,2.0,1145.0,2.0,2.0,46.0
3,270,2.0,800.0,1.0,1.0,32.0
3,1148,2.0,1265.0,2.0,1.0,83.0
3,1306,2.0,1475.0,2.0,1.0,70.0
3,175,2.0,1265.0,2.0,2.0,55.0
3,29,3.0,2180.0,3.0,2.0,210.0
3,277,2.0,1080.0,2.0,3.0,50.0
3,1252,3.0,2023.0,4.0,2.0,130.0
3,1306,2.0,2400.0,2.0,3.0,125.0
3,634,3.0,1545.0,2.0,2.0,66.0
3,641,3.0,1804.0,3.0,2.0,166.0
2,47,2.0,1200.0,2.0,1.0,200.0
3,67,3.0,1350.0,2.0,2.0,58.0
3,530,2.0,1108.0,2.0,1.0,74.23
3,799,3.0,1730.0,3.0,2.0,115.0
3,1306,3.0,1427.0,2.0,3.0,70.0
3,1261,2.0,935.0,2.0,1.0,35.53
3,1041,2.0,1073.0,2.0,2.0,31.77
0,121,2.0,960.0,2.0,3.0,37.0
3,1153,3.0,2215.0,4.0,2.0,150.0
0,419,2.0,1125.0,2.0,1.0,32.49
0,277,2.0,1230.0,2.0,3.0,55.0
3,773,2.0,1438.0,2.0,2.0,89.0
3,72,2.0,1080.0,2.0,2.0,75.0
2,514,3.0,1200.0,3.0,2.0,125.0
2,799,2.0,1200.0,1.0,1.0,103.0
3,1179,3.0,1590.0,3.0,2.0,58.0
3,1056,3.0,1350.0,3.0,2.0,68.0
3,972,3.0,1400.0,2.0,2.0,48.0
3,637,3.0,1560.0,2.0,3.0,72.0
0,783,4.0,1810.0,3.0,2.0,57.0
3,655,3.0,2274.24,4.0,1.0,160.0
3,1093,3.0,1484.0,3.0,1.0,74.18
0,563,3.0,1650.0,3.0,3.0,220.0
3,1306,3.0,1455.0,2.0,2.0,55.0
3,1148,3.0,2280.0,4.0,2.0,184.0
0,428,3.0,2079.0,3.0,3.0,220.0
3,249,2.0,1351.0,2.0,2.0,74.0
3,664,3.0,1223.0,2.0,2.0,42.81
3,626,3.0,1430.0,2.0,1.0,61.0
3,419,3.0,1310.0,2.0,2.0,37.83
2,306,4.0,1800.0,4.0,1.0,300.0
2,453,4.0,1120.0,4.0,2.0,175.0
3,1039,2.0,984.0,2.0,1.0,55.0
0,589,3.0,1770.0,3.0,3.0,100.0
2,1306,2.0,900.0,3.0,1.0,105.0
2,990,5.0,1350.0,5.0,1.0,120.0
0,803,2.0,1140.0,2.0,1.0,60.0
3,269,2.0,1170.0,2.0,3.0,34.0
3,928,2.0,1160.0,2.0,2.0,46.39
3,664,2.0,1296.0,2.0,1.0,89.0
0,1306,3.0,1570.0,3.0,2.0,80.0
3,846,3.0,1495.0,2.0,2.0,65.0
3,530,3.0,1530.0,2.0,2.0,67.0
3,484,3.0,1800.0,3.0,1.0,70.0
3,236,2.0,1088.0,2.0,2.0,48.0
3,536,3.0,1533.0,3.0,1.0,98.18
3,964,2.0,1100.0,2.0,1.0,68.0
0,1159,3.0,1540.0,3.0,3.0,90.0
3,513,2.0,1244.0,3.0,2.0,48.0
3,536,2.0,1040.0,2.0,1.0,68.59
3,232,2.0,1260.0,2.0,1.0,39.69
3,1153,2.0,1245.0,2.0,2.0,100.0
3,1222,2.0,920.0,2.0,2.0,60.0
3,1038,2.0,1124.0,2.0,1.0,30.35
3,1262,4.0,2095.0,3.0,1.0,109.0
3,232,2.0,1100.0,2.0,1.0,71.42
3,1222,2.0,1019.0,2.0,1.0,58.0
3,509,3.0,1756.0,3.0,2.0,128.0
3,270,3.0,1280.0,3.0,1.0,50.0
2,686,4.0,1200.0,3.0,2.0,125.0
3,563,3.0,1700.0,3.0,2.0,150.0
3,1252,3.0,2134.0,4.0,2.0,118.0
3,536,2.0,1369.1,2.0,1.0,98.0
2,519,3.0,1313.0,4.0,2.0,150.0
3,1306,3.0,2515.0,4.0,3.0,155.0
3,1153,3.0,2215.0,4.0,2.0,154.0
3,219,3.0,1440.0,3.0,2.0,72.0
3,522,3.0,1186.0,2.0,2.0,55.33
3,1179,3.0,1350.0,2.0,2.0,47.24
3,513,3.0,1800.0,3.0,2.0,140.0
0,721,3.0,1600.0,3.0,3.0,79.0
0,433,2.0,1000.0,2.0,1.0,35.0
3,352,3.0,2275.0,3.0,3.0,285.0
3,267,3.0,1740.0,3.0,1.0,150.0
0,786,2.0,900.0,2.0,1.0,90.0
3,650,3.0,1082.0,2.0,1.0,45.5
0,848,2.0,1050.0,2.0,1.0,80.0
3,1306,2.0,1200.0,2.0,1.0,56.0
0,231,3.0,3500.0,4.0,2.0,185.0
3,360,2.0,1220.0,2.0,2.0,52.0
3,267,3.0,1970.0,3.0,2.0,164.0
3,1306,3.0,2665.0,3.0,1.0,350.0
3,509,3.0,1749.0,3.0,2.0,120.0
3,1115,2.0,1260.0,2.0,1.0,108.0
3,384,3.0,1559.6266939129125,2.0,1.0,48.0
3,67,2.0,1170.0,2.0,2.0,120.0
3,1306,3.0,1670.0,3.0,2.0,75.0
3,522,3.0,2264.0,3.0,2.0,168.0
3,231,2.0,1100.0,2.0,2.0,55.0
3,304,2.0,674.0,1.0,1.0,19.9
3,713,2.0,1320.0,2.0,1.0,160.0
3,422,2.0,1125.0,2.0,2.0,65.0
3,853,2.0,1125.0,2.0,2.0,44.5
3,1306,2.0,700.0,2.0,1.0,29.0
0,177,3.0,1300.0,2.0,1.0,75.0
3,575,3.0,1600.0,3.0,2.0,83.0
3,772,3.0,1052.0,2.0,1.0,60.0
3,1306,4.0,1140.0,3.0,1.0,145.0
3,5,2.0,1130.0,2.0,2.0,36.0
2,1306,4.0,1140.0,3.0,2.0,225.0
3,175,3.0,2200.0,3.0,3.0,220.0
0,417,3.0,1500.0,2.0,1.0,63.0
3,896,3.0,1350.0,3.0,1.0,47.25
3,466,3.0,1230.0,2.0,2.0,52.0
3,506,3.0,1520.0,2.0,2.0,85.0
3,536,2.0,1040.0,2.0,1.0,61.0
0,1306,3.0,1300.0,2.0,1.0,67.0
3,895,4.0,2690.0,4.0,3.0,201.0
3,402,1.0,780.0,1.0,1.0,70.0
3,914,2.0,1140.0,2.0,1.0,51.2
3,304,3.0,1225.0,3.0,1.0,33.08
3,348,3.0,1600.0,3.0,1.0,150.0
3,635,3.0,1890.0,4.0,3.0,125.0
3,1252,3.0,1458.0,2.0,2.0,62.0
3,474,3.0,1970.0,3.0,2.0,160.0
0,188,2.0,1007.0,2.0,1.0,67.0
3,396,2.0,1105.0,2.0,1.0,50.0
3,745,3.0,1700.0,3.0,3.0,150.0
3,972,2.0,1170.0,2.0,3.0,50.0
0,304,2.0,1080.0,2.0,3.0,45.0
3,638,3.0,1150.0,2.0,1.0,62.0
3,990,2.0,1200.0,2.0,1.0,57.9
3,722,3.0,1656.0,3.0,2.0,75.0
3,626,2.0,1040.0,2.0,2.0,50.0
3,544,2.0,1085.0,2.0,2.0,33.7
3,1306,3.0,1215.0,2.0,2.0,49.75
0,841,4.0,2150.0,4.0,2.0,115.0
2,530,4.0,1100.0,4.0,1.0,120.0
3,914,2.0,1210.0,2.0,1.0,77.0
0,1306,2.0,1050.0,2.0,1.0,55.0
3,837,2.0,947.55,2.0,1.0,80.0
0,785,2.0,1421.0,2.0,1.0,90.0
3,896,3.0,1425.0,2.0,2.0,74.31
3,278,2.0,1162.0,2.0,1.0,58.0
3,1252,1.0,905.0,1.0,1.0,60.0
3,1039,2.0,914.0,2.0,1.0,32.0
2,292,4.0,1100.0,4.0,2.0,220.0
2,535,4.0,3500.0,4.0,1.0,289.0
3,1252,3.0,1537.0,2.0,3.0,70.0
3,326,3.0,1230.0,2.0,2.0,53.51
3,786,3.0,2250.0,3.0,1.0,200.0
2,544,4.0,2000.0,4.0,1.0,69.0
0,563,4.0,3200.0,3.0,2.0,250.0
3,799,4.0,4000.0,4.0,2.0,200.0
3,1261,3.0,1282.0,2.0,1.0,48.72
3,72,3.0,2100.0,3.0,2.0,200.0
0,584,3.0,1220.0,2.0,2.0,49.0
0,72,3.0,1415.0,3.0,1.0,65.0
2,272,3.0,1559.6266939129125,3.0,1.0,217.0
3,474,3.0,1728.0,3.0,2.0,125.0
3,72,3.0,1680.0,3.0,3.0,125.0
3,1205,2.0,1235.0,2.0,1.0,140.0
2,1260,4.0,900.0,2.0,1.0,115.0
0,1261,4.0,3990.0,4.0,1.0,260.0
0,670,2.0,1495.0,2.0,2.0,83.0
2,522,5.0,1500.0,5.0,1.0,175.0
3,1267,3.0,2501.0,3.0,3.0,138.0
3,522,3.0,2002.0,3.0,2.0,120.0
2,212,2.0,1200.0,2.0,2.0,70.0
2,270,3.0,1942.0,3.0,2.0,90.0
3,422,3.0,1522.5,2.0,2.0,60.75
0,1306,3.0,1450.0,3.0,2.0,90.0
3,417,2.0,1039.0,2.0,1.0,50.0
3,896,2.0,1210.0,2.0,1.0,80.0
3,152,2.0,995.0,1.0,1.0,24.88
0,1261,3.0,1620.0,3.0,2.0,90.0
0,336,3.0,3204.0,4.0,3.0,395.0
0,514,3.0,3408.0,3.0,3.0,260.0
0,799,2.0,1314.0,2.0,3.0,55.0
3,268,2.0,945.0,2.0,1.0,33.0
0,879,3.0,1374.0,3.0,2.0,72.0
0,664,3.0,1603.0,3.0,3.0,113.0
0,688,3.0,1230.0,2.0,2.0,52.0
3,1306,1.0,670.0,1.0,1.0,50.0
3,1039,4.0,1864.0,3.0,2.0,105.0
0,536,3.0,2500.0,3.0,2.0,100.0
3,972,3.0,1625.0,2.0,2.0,54.0
3,1252,2.0,1186.0,2.0,3.0,55.0
3,417,2.0,770.0,1.0,1.0,39.9
3,1190,2.0,1085.0,2.0,1.0,45.0
3,397,3.0,1893.0,3.0,2.0,115.0
3,731,3.0,1496.0,2.0,3.0,78.0
3,422,3.0,1550.0,2.0,2.0,82.0
3,799,3.0,1200.0,2.0,1.0,58.17
3,419,2.0,1286.0,2.0,2.0,69.0
3,513,3.0,1860.0,3.0,2.0,95.0
3,506,2.0,1243.0,2.0,2.0,45.0
3,277,2.0,1200.0,2.0,2.0,75.0
3,1038,2.0,1044.0,2.0,2.0,32.0
3,72,2.0,1040.0,2.0,1.0,41.59
3,74,2.0,1125.0,2.0,2.0,36.94
3,1115,3.0,1278.0,2.0,2.0,59.0
3,1306,2.0,1250.0,2.0,1.0,43.0
3,745,2.0,1210.0,2.0,2.0,75.0
3,74,4.0,1200.0,3.0,2.0,110.0
3,1039,3.0,1157.0,2.0,1.0,57.84
3,972,2.0,1185.0,2.0,1.0,51.15
3,641,3.0,1450.0,3.0,3.0,100.0
3,896,3.0,1859.0,3.0,2.0,121.0
3,976,2.0,1763.0,3.0,2.0,262.0
3,152,2.0,900.0,1.0,1.0,25.0
3,990,3.0,1305.0,3.0,1.0,60.0
0,1306,3.0,1200.0,2.0,2.0,100.0
2,670,2.0,5000.0,2.0,2.0,400.0
0,1252,3.0,1806.0,3.0,3.0,85.0
3,721,2.0,1027.0,2.0,2.0,42.0
3,1179,2.0,1002.0,2.0,1.0,40.08
3,419,3.0,1220.0,2.0,1.0,36.21
3,1252,2.0,1109.0,2.0,1.0,35.22
0,1179,2.0,1002.0,2.0,1.0,40.08
3,869,2.0,1308.0,2.0,1.0,89.04
3,522,2.0,1232.0,2.0,1.0,69.6
0,646,2.0,1250.0,2.0,2.0,65.0
2,626,4.0,960.0,4.0,2.0,80.0
3,972,2.0,1255.0,2.0,1.0,53.87
0,98,3.0,1434.0,3.0,3.0,84.0
0,396,2.0,925.0,2.0,2.0,30.0
3,584,3.0,1858.0,3.0,1.0,123.0
0,1306,2.0,1205.0,2.0,1.0,70.0
2,880,3.0,1500.0,3.0,2.0,90.0
2,855,3.0,1200.0,3.0,2.0,200.0
3,837,2.0,1020.0,2.0,2.0,48.95
3,1148,2.0,965.0,2.0,1.0,56.0
3,230,2.0,1636.0,2.0,2.0,82.89
3,731,3.0,1724.0,3.0,1.0,125.0
3,1252,2.0,1216.0,2.0,1.0,67.0
3,1261,1.0,654.0,1.0,1.0,36.25
3,85,2.0,1190.0,2.0,2.0,41.0
3,278,3.0,1636.0,3.0,2.0,92.0
3,522,2.0,1195.0,2.0,2.0,73.0
3,853,3.0,2400.0,3.0,3.0,251.0
3,26,2.0,1250.0,2.0,1.0,67.0
3,1252,3.0,1452.0,3.0,2.0,90.0
3,1148,3.0,1546.0,3.0,1.0,95.0
2,563,3.0,1440.0,3.0,1.0,275.0
2,845,2.0,2260.0,3.0,1.0,80.0
2,1306,4.0,2700.0,3.0,2.0,90.0
3,563,2.0,1475.0,2.0,2.0,171.0
0,575,4.0,3000.0,3.0,2.0,150.0
3,188,2.0,1007.0,2.0,1.0,66.0
3,522,2.0,1020.0,2.0,3.0,47.0
2,1188,2.0,800.0,3.0,1.0,59.5
2,1306,5.0,1200.0,3.0,2.0,95.0
3,799,2.0,1125.0,2.0,3.0,55.0
0,1306,3.0,909.0,2.0,1.0,43.0
3,397,2.0,1400.0,2.0,3.0,85.0
3,635,2.0,1152.0,2.0,2.0,61.0
3,1115,2.0,958.0,2.0,1.0,34.49
3,1252,2.0,1150.0,2.0,2.0,55.0
3,896,3.0,2990.0,5.0,1.0,173.0
3,236,2.0,1310.0,2.0,2.0,85.0
3,544,3.0,1590.0,2.0,2.0,126.0
3,474,3.0,1645.0,3.0,2.0,110.0
0,1306,3.0,1800.0,2.0,2.0,100.0
3,1148,3.0,1795.0,3.0,2.0,150.0
3,74,2.0,1100.0,2.0,3.0,35.0
3,643,2.0,925.0,2.0,2.0,70.0
3,223,3.0,1542.14,3.0,3.0,120.0
3,1148,3.0,1430.0,2.0,2.0,54.0
3,269,2.0,1020.0,2.0,2.0,55.0
2,1306,4.0,750.0,2.0,1.0,42.0
3,419,2.0,1140.0,2.0,1.0,32.92
0,126,3.0,967.0,2.0,1.0,45.0
3,513,4.0,2470.0,4.0,2.0,203.0
3,1306,2.0,1100.0,2.0,2.0,32.0
3,1148,3.0,1697.0,3.0,2.0,110.0
3,1190,2.0,1250.0,2.0,2.0,47.0
